28,1,8
43,1,56,18,58
24,1,15
50,0,15,40
19,0,14,31,10
46,0,16,56
23,0,3,51,17
30,1,58
14,1,48
42,0,54,55
12,0,55,10,43
52,0,17,4
11,0,13,29,23
19,0,41,28,31
53,1
47,1
28,1
5,1
14,1
54,1
7,1
4,1
44,1
58,1
24,1
48,1
30,1
56,1
49,1
8,1
58,1
