35,1,26,6
25,0,28
9,0,23
19,1,3
10,0,26,56,54
28,1,44,23,3
37,0,6
28,1,58,28
12,0,39,25
9,0,5
19,1
20,1
50,1
41,1
38,1
35,1
14,1
4,1
43,1
53,1
47,1
28,1
5,1
14,1
54,1
7,1
4,1
44,1
58,1
