52,0,18,10,28
40,0,0,32
55,0,1
25,0,46,47,0
55,0,38
31,0,34
7,1,14
21,0,43,19,18
34,0,34,6
37,0,46
51,1,41
46,0,31,16,32
56,0,36
56,0,56,13
25,0,8,24
50,1,29,43,4
33,1
51,1
7,1
23,1
38,1
19,1
20,1
50,1
41,1
38,1
35,1
14,1
4,1
43,1
