13,0,3
56,0,9
32,0,2
57,0,47
14,1,53
32,0,56,32,22
28,0,7,3
52,0,22,29
53,1,47
6,0,56,44,16
19,1,14,5,28
7,1,30
57,0,26
27,0,2
15,0,37,37,38
13,0,33,56
52,0,3,22,15
37,0,3
41,1,54
42,0,57,18
53,1,10,11,25
8,0,0,25,6
38,1,7,0
51,1,4
11,0,36,10,53
37,0,52
33,1
51,1
7,1
23,1
38,1
19,1
20,1
50,1
41,1
38,1
35,1
14,1
4,1
43,1
53,1
47,1
28,1
5,1
14,1
54,1
7,1
4,1
