50,0,9,39
40,0,19,28,33
42,0,9
27,0,18,58
11,0,17,54,49
10,0,30,6,20
24,0,41
55,1,23,33,31
52,1,58,51
53,1,23,38,7
5,0,6,18
24,0,38
4,0,18
4,0,1
26,0,32,10,50
12,0,11,15
40,0,54,56
47,0,49
37,0,10
48,0,45,2
36,0,50
13,0,51,44,25
2,0,0,22,27
10,0,52,48
54,0,10
25,0,14,9
42,0,57
46,1
52,1
58,1
43,1
21,1
15,1
55,1
53,1
33,1
51,1
7,1
23,1
38,1
